code;destination;rate
7902559;russia mobile beeline;8.12
7902746;russia mobile;8.12
7902747;russia mobile;8.12
7903;russia mobile beeline;8.12
790462;russia mobile beeline;8.12
7905;russia mobile beeline;8.12
7906;russia mobile beeline;8.12
790844;russia mobile beeline;8.12
790845;russia mobile beeline;8.12
7908460;russia mobile beeline;8.12
7908461;russia mobile beeline;8.12
7908462;russia mobile beeline;8.12
7908463;russia mobile beeline;8.12
7908464;russia mobile beeline;8.12
790856;russia mobile;8.12
790896;russia mobile beeline;8.12
790897;russia mobile beeline;8.12
790898;russia mobile beeline;8.12
790899;russia mobile beeline;8.12
7909;russia mobile beeline;8.12
791;russia mobile mts;8.12
792;russia mobile megafon;8.4
793;russia mobile megafon;8.4
7940;abkhazia mobile others;8.96
79407;abkhazia mobile a-mobile;8.96
79506685;russia mobile;8.12
79506686;russia mobile;8.12
79506687;russia mobile;8.12
79506688;russia mobile;8.12
79506689;russia mobile;8.12
7950888;russia mobile;8.12
7950889;russia mobile;8.12
795100;russia mobile beeline;8.12
795101;russia mobile beeline;8.12
795102;russia mobile beeline;8.12
795320;russia mobile beeline;8.12
795321;russia mobile beeline;8.12
795322;russia mobile beeline;8.12
7954;russia mobile globaltel;49.28
795845;russia mobile 2;8.4
796;russia mobile beeline;8.12
79780;russia mobile crimea 2;8.12
79781;russia mobile crimea 2;8.12
797815;russia mobile crimea;2.24
7978165;russia mobile crimea;2.24
7978166;russia mobile crimea;2.24
7978167;russia mobile crimea;2.24
7978168;russia mobile crimea;2.24
7978169;russia mobile crimea;2.24
79782;russia mobile crimea 2;8.12
7978254;russia mobile crimea;2.24
79783000;russia mobile crimea;2.24
79783333;russia mobile crimea;2.24
79783777;russia mobile crimea;2.24
797840;russia mobile crimea;2.24
7978555;russia mobile crimea;2.24
7978556;russia mobile crimea;2.24
79786;russia mobile beeline;8.12
79787;russia mobile crimea 2;8.12
79788;russia mobile crimea 2;8.12
79789;russia mobile crimea;2.24
798;russia mobile mts;8.12
7999;russia mobile megafon;8.4
81;japan;1.12
8150;japan ip phone mobile;1.4
8170;japan mobile;2.24
8180;japan mobile;2.24
8190;japan mobile;2.24
82;south korea 2;0.84
820;south korea;1.12
821;south korea mobile;1.12
84;vietnam;2.8
841;vietnam;2.8
849;vietnam mobile;2.8
850;north korea;15.68
852;hong kong 2;1.4
8521;hong kong;1.12
85248;hong kong mobile;1.12
85249;hong kong mobile;1.12
8525;hong kong;1.12
8526;hong kong mobile;1.12
8529;hong kong mobile;1.12
853;macao;4.2
855;cambodia;2.8
856;laos;3.08
86;china;0.84
8613;china;0.84
8614;china;0.84
8615;china;0.84
8617;china;0.84
8618;china;0.84
870;inmarsat snac service;295.96
871;inmarsat (atlantic east);287.56
872;inmarsat (pacific);287.56
873;inmarsat (indian);287.56
874;inmarsat (atlantic west);287.56
880;bangladesh;1.4
8801;bangladesh mobile;1.4
8813;global mobile satellite system;169.12
8816;satellite 2;152.6
8817;satellite 2;152.6
8818;satellite;94.92
8819;satellite;94.92
882;thuraya;287.56
883;global mobile satellite system 2;94.92
883140;international networks - mtt;1.4
884;satellite;94.92
885;satellite;94.92
886;taiwan;0.84
8869;taiwan mobile;3.92
887;satellite;94.92
889;satellite;94.92
90;turkey 2;1.96
90212;turkey istanbul;1.68
90216;turkey istanbul;1.68
90312;turkey ankara;1.68
90392;turkey north cyprus;1.96
90444;turkey;1.68
905;turkey 3;5.88
9050;turkey mobile avea;5.88
9053;turkey mobile turkcell;5.88
9053382;turkey mobile turkcell north cyprus;5.88
9053383;turkey mobile turkcell north cyprus;5.88
9053384;turkey mobile turkcell north cyprus;5.88
9053385;turkey mobile turkcell north cyprus;5.88
9053386;turkey mobile turkcell north cyprus;5.88
9053387;turkey mobile turkcell north cyprus;5.88
9053388;turkey mobile turkcell north cyprus;5.88
9053389;turkey mobile turkcell north cyprus;5.88
9054;turkey mobile vodafone;5.88
9054285;turkey mobile vodafone north cyprus;5.88
9054286;turkey mobile vodafone north cyprus;5.88
9054287;turkey mobile vodafone north cyprus;5.88
9054288;turkey mobile vodafone north cyprus;5.88
9054289;turkey mobile vodafone north cyprus;5.88
9054698;turkey mobile vodafone north cyprus;5.88
9054699;turkey mobile vodafone north cyprus;5.88
905480;turkey mobile vodafone;5.88
905481;turkey mobile vodafone;5.88
905482;turkey mobile vodafone;5.88
905483;turkey mobile vodafone;5.88
905484;turkey mobile vodafone;5.88
905485;turkey mobile vodafone;5.88
905486;turkey mobile vodafone;5.88
905487;turkey mobile vodafone;5.88
905488;turkey mobile vodafone north cyprus;5.88
9055;turkey mobile avea;5.88
90850;turkey;1.68
91;india;1.4
917838;india mobile;1.4
918017;india mobile;1.4
9183340;india mobile;1.4
9183348;india mobile;1.4
9183349;india mobile;1.4
9183350;india mobile;1.4
9183358;india mobile;1.4
9183359;india mobile;1.4
9183360;india mobile;1.4
9183368;india mobile;1.4
9183369;india mobile;1.4
9183370;india mobile;1.4
9183739;india mobile;1.4
9183750;india mobile;1.4
9183758;india mobile;1.4
9183759;india mobile;1.4
9183760;india mobile;1.4
9183768;india mobile;1.4
9183769;india mobile;1.4
9183770;india mobile;1.4
9183778;india mobile;1.4
9183779;india mobile;1.4
918447;india mobile;1.4
918697;india mobile;1.4
918768;india mobile;1.4
918860;india mobile;1.4
918879;india mobile;1.4
918939;india mobile;1.4
919;india mobile;1.4
92;pakistan;2.52
923;pakistan mobile;2.8
93;afghanistan;7.84
937;afghanistan 2;8.4
94;sri lanka;6.72
947;sri lanka;6.72
9472;sri lanka mobile celtel;6.16
95;myanmar;10.64
960;maldives;29.68
9607;maldives mobile dhiraagu;30.24
9609;maldives mobile wataniya telecom;30.24
961;lebanon 2;6.16
9613;lebanon mobile;6.44
9617;lebanon;6.44
962;jordan;6.16
9627;jordan mobile;7.56
963;syria;10.08
9639;syria mobile;13.72
964;iraq 2;5.88
9641;iraq baghdad;5.04
9647;iraq mobile;7.84
964821;iraq;25.48
964822;iraq;25.48
965;kuwait;3.08
9655;kuwait mobile;3.08
9656;kuwait mobile;3.08
9657;kuwait;3.08
9659;kuwait mobile zain;3.08
966;saudi arabia;3.08
9665;saudi arabia mobile;4.76
967;yemen republic;5.6
968;oman;11.48
9681505;oman mobile ooredoo (nawras);12.04
9689;oman 2;12.04
970022;palestina;5.88
970042;palestina;5.88
970082;palestina;5.88
970092;palestina;5.88
97022;palestina hebron;5.88
97042;palestina jenin;5.88
97056;palestina mobile wataniya;6.72
97059;palestina mobile jawwal;6.72
97082;palestina gaza;5.88
97092;palestina nablus;5.88
971;united arab emirates;5.88
9715;united arab emirates mobiles;5.88
97180;united arab emirates;5.88
97189;united arab emirates;5.88
972;israel 2;0.56
972022;israel;6.72
972042;israel;6.72
972056;israel;6.72
972059;israel;6.72
972082;israel;6.72
972092;israel;6.72
9721515;israel mobile voice mail;1.12
9721535;israel mobile fax services;1.12
9721599;israel 2;0.56
9721700;israel 2;0.56
9721800;israel 2;0.56
9721801;israel 2;0.56
97222;israel palestina;5.88
97242;israel palestina north israel;5.88
9725;israel mobile;1.12
97256;israel mobile wataniya;6.72
97259;israel mobile jawwal;6.72
9726;israel mobile;1.12
97282;israel palestina south israel;5.88
97292;israel palestina sharon;5.88
973;bahrain;5.04
9733;bahrain;5.04
9736;bahrain;5.04
97377;bahrain mobile mena;4.2
974;qatar;6.16
9743;qatar mobile vodafone;6.72
9745;qatar mobile;6.72
9746;qatar mobile;6.72
9747;qatar mobile vodafone;6.72
975;bhutan;2.52
976;mongolia;1.12
9765;mongolia mobile;1.12
9768;mongolia mobile;1.12
9769;mongolia mobile;1.12
977;nepal;6.44
98;iran;6.72
989;iran mobile;6.72
992;tajikistan 2;7
992372;tajikistan dushanbe;5.04
99250;tajikistan;5.88
99277;tajikistan mobile indigo;5.88
9929;tajikistan;5.88
992911;tajikistan mobile beeline (tacom);7
992915;tajikistan mobile beeline (tacom);7
992917;tajikistan mobile beeline (tacom);7
992918;tajikistan mobile babilon;4.48
992919;tajikistan mobile beeline (tacom);7
99292;tajikistan mobile somoncom (tcell);5.88
99293;tajikistan mobile indigo;5.88
99298;tajikistan mobile babilon;4.48
992998;tajikistan mobile tajiktelecom;6.44
993;turkmenistan;3.92
99312;turkmenistan ashkhabad;3.92
9936;turkmenistan mobile;5.6
994;azerbaijan;7.84
99412;azerbaijan baku;7.84
99440;azerbaijan mobile catel;12.04
99444;azerbaijan mobile cdma;12.04
9945;azerbaijan 2;12.04
99450;azerbaijan mobile azercell;12.04
9945081;azerbaijan mobile azercell;12.04
9945082;azerbaijan mobile azercell;12.04
99451;azerbaijan mobile azercell;12.04
99455;azerbaijan mobile bakcell;12.04
99455002;azerbaijan mobile bakcell;12.04
99455007;azerbaijan mobile bakcell;12.04
99460;azerbaijan mobile cdma;12.04
99470;azerbaijan mobile azerfon;12.04
99470001;azerbaijan mobile azerfon;12.04
99477;azerbaijan mobile azerfon;12.04
99488;azerbaijan;7.84
99490;azerbaijan 3;46.76
995;georgia 2;6.72
9951;georgia;12.32
9955;georgia;12.32
995514;georgia mobile geocell;10.92
995551;georgia mobile magticom;11.48
995555;georgia mobile geocell;10.92
995557;georgia mobile geocell;10.92
995558;georgia mobile geocell;10.92
995568;georgia mobile mobitel (beeline);10.92
995571;georgia mobile mobitel (beeline);10.92
995574;georgia mobile mobitel (beeline);10.92
995577;georgia mobile geocell;10.92
995579;georgia mobile mobitel (beeline);10.92
995591;georgia mobile magticom;11.48
995592;georgia mobile mobitel (beeline);10.92
995593;georgia mobile geocell;10.92
995595;georgia mobile magticom;11.48
995596;georgia mobile magticom;11.48
995597;georgia mobile mobitel (beeline);10.92
995598;georgia mobile magticom;11.48
995599;georgia mobile magticom;11.48
9956;georgia;12.32
9957;georgia;12.32
995790;georgia mobile magticom cdma;6.72
9959;georgia;12.32
996;kyrgyzstan 3;8.12
996312;kyrgyzstan bishkek;5.6
9965;kyrgyzstan;5.04
99651;kyrgyzstan mobile katel;5.04
99652;kyrgyzstan;5.04
99654;kyrgyzstan 2;5.32
99655;kyrgyzstan mobile bimokom (megacom);7.56
99656;kyrgyzstan mobile winline;5.32
99657;kyrgyzstan mobile sotel;5.32
9967;kyrgyzstan;5.04
99670;kyrgyzstan mobile nur telecom;7.28
99677;kyrgyzstan mobile bitel (sky);7.28
998;uzbekistan;4.2
998711;uzbekistan tashkent;3.92
998712;uzbekistan tashkent;3.92
998713;uzbekistan tashkent;3.92
9989;uzbekistan mobile;4.2
